"CountName","Date","State","Lat","Lng","ScientificName","NumSeen","Parties","Party_Hours"
"LavaBedsNationalMonument",2009-06-29,"CA",41.7668,-121.5253,"Danaus plexippus",11,"3",25.5
"LavaBedsNationalMonument",2010-06-28,"CA",41.7668,-121.5253,"Danaus plexippus",3,"5",45
"LavaBedsNationalMonument",2011-06-27,"CA",41.7668,-121.5253,"Danaus plexippus",1,"3",24
"LavaBedsNationalMonument",2012-07-01,"CA",41.7668,-121.5253,"Danaus plexippus",5,"2",18
"LavaBedsNationalMonument",2013-06-29,"CA",41.7668,-121.5253,"Danaus plexippus",10,"5",40
"LavaBedsNationalMonument",2014-06-26,"CA",41.7668,-121.5253,"Danaus plexippus",7,"4",32
"LavaBedsNationalMonument",2015-06-24,"CA",41.7668,-121.5253,"Danaus plexippus",25,"5",35
"LavaBedsNationalMonument",2016-06-27,"CA",41.7668,-121.5253,"Danaus plexippus",35,"6",48
"LavaBedsNationalMonument",2017-06-26,"CA",41.7668,-121.5253,"Danaus plexippus",2,"5",35
"LavaBedsNationalMonument",2018-06-25,"CA",41.7668,-121.5253,"Danaus plexippus",21,"7",61
"LoryStateParkCO",1977-07-10,"CO",40.57,-105.18,"Danaus plexippus",2,"1",6
"LosAlamosNM",2001-07-15,"NM",35.8797,-106.3216,"Danaus plexippus",7,"1",6
"LosAlamosNM",2002-06-29,"NM",35.8797,-106.3216,"Danaus plexippus",1,"1",6
"LosAlamosNM",2005-06-25,"NM",35.8797,-106.3216,"Danaus plexippus",1,"1",6
"MagicMountainID",2006-06-17,"ID",42.1889,-114.2854,"Danaus plexippus",2,"unk",7
"MagicMountainID",2007-06-06,"ID",42.1889,-114.2854,"Danaus plexippus",1,"3",24
"MarinCo",1991-06-29,"CA",37.9663,-122.5655,"Danaus plexippus",2,"1",4.3
"MarinCo",1992-06-27,"CA",37.9663,-122.5655,"Danaus plexippus",3,"1",7
"MarinCo",1997-06-28,"CA",37.9663,-122.5655,"Danaus plexippus",1,"unk",5
"MarinCo",2000-06-24,"CA",37.9663,-122.5655,"Danaus plexippus",1,"1",7.5
"MarinCo",2002-06-22,"CA",37.9663,-122.5655,"Danaus plexippus",1,"2",15
"MarinCo",2004-06-19,"CA",37.9663,-122.5655,"Danaus plexippus",1,"2",14
"MarinCo",2005-07-09,"CA",37.9663,-122.5655,"Danaus plexippus",2,"3",11.5
"MarinCo",2007-06-23,"CA",37.9663,-122.5655,"Danaus plexippus",1,"3",8
"MarinCo",2010-06-19,"CA",37.9663,-122.5655,"Danaus plexippus",1,"4",13
"MarinCo",2013-06-22,"CA",37.9663,-122.5655,"Danaus plexippus",1,"2",8.5
"MarinCo",2015-06-20,"CA",37.9663,-122.5655,"Danaus plexippus",1,"3",11.5
"MedicineLakeMT",2005-07-01,"MT",48.68,-104.6,"Danaus plexippus",1,"1",6
"MedicineLakeMT",2006-07-23,"MT",48.68,-104.6,"Danaus plexippus",1,"unk",7
"MinidokaNationalWildlifeRefugeID",2001-07-07,"ID",42.6479,-113.3544,"Danaus plexippus",1,"1",8
"MinidokaNationalWildlifeRefugeID",2002-07-06,"ID",42.6479,-113.3544,"Danaus plexippus",4,"2",9.5
"MinidokaNationalWildlifeRefugeID",2004-06-26,"ID",42.6479,-113.3544,"Danaus plexippus",12,"1",9
"MinidokaNationalWildlifeRefugeID",2005-06-26,"ID",42.6479,-113.3544,"Danaus plexippus",1,"1",7.5
"MinidokaNationalWildlifeRefugeID",2012-06-28,"ID",42.6479,-113.3544,"Danaus plexippus",5,"1",6.5
"MinidokaNationalWildlifeRefugeID",2014-06-25,"ID",42.6479,-113.3544,"Danaus plexippus",4,"1",6
"MinidokaNationalWildlifeRefugeID",2015-07-14,"ID",42.6479,-113.3544,"Danaus plexippus",18,"1",5.5
"MinidokaNationalWildlifeRefugeID",2016-07-12,"ID",42.6479,-113.3544,"Danaus plexippus",19,"1",4
"MinidokaNationalWildlifeRefugeID",2017-07-06,"ID",42.6479,-113.3544,"Danaus plexippus",6,"1",5
"MinidokaNationalWildlifeRefugeID",2018-07-05,"ID",42.6479,-113.3544,"Danaus plexippus",1,"1",4
"Monterey",2011-06-15,"CA",36.5418,-121.8185,"Danaus plexippus",1,"6",35
"Monterey",2012-06-17,"CA",36.5418,-121.8185,"Danaus plexippus",2,"6",30.5
"Monterey",2013-06-16,"CA",36.5418,-121.8185,"Danaus plexippus",3,"6",34.5
"Monterey",2014-06-07,"CA",36.5418,-121.8185,"Danaus plexippus",2,"6",34
"Monterey",2015-06-05,"CA",36.5418,-121.8185,"Danaus plexippus",8,"6",28.5
"Monterey",2016-06-11,"CA",36.5418,-121.8185,"Danaus plexippus",4,"9",39
"MortonElrodMemorialMT",1991-07-13,"MT",46.53,-114.1,"Danaus plexippus",10,"3",11.5
"MortonElrodMemorialMT",1992-07-18,"MT",46.53,-114.1,"Danaus plexippus",16,"2",10
"MountBadenPowellCA",1996-07-06,"CA",34.37,-117.77,"Danaus plexippus",6,"4",22.5
"MountBadenPowellCA",1997-06-29,"CA",34.37,-117.77,"Danaus plexippus",7,"5",25
"MountBadenPowellCA",1998-06-28,"CA",34.37,-117.77,"Danaus plexippus",1,"3",17.5
"MountBadenPowellCA",2000-07-02,"CA",34.37,-117.77,"Danaus plexippus",2,"5",36.5
"MountBadenPowellCA",2001-07-01,"CA",34.37,-117.77,"Danaus plexippus",6,"5",33
"MountBadenPowellCA",2003-06-29,"CA",34.37,-117.77,"Danaus plexippus",1,"2",14
"MountBadenPowellCA",2004-06-27,"CA",34.37,-117.77,"Danaus plexippus",1,"2",15.5
"MountBadenPowellCA",2005-06-26,"CA",34.37,-117.77,"Danaus plexippus",1,"2",12.3
"MountDiabloCA",1980-07-08,"CA",37.9511,-121.8871,"Danaus plexippus",3,"1",7
"MountDiabloCA",1981-07-03,"CA",37.9511,-121.8871,"Danaus plexippus",13,"3",20.8
"MountDiabloCA",1982-07-09,"CA",37.9511,-121.8871,"Danaus plexippus",13,"3",13.1
"MountDiabloCA",1983-06-28,"CA",37.9511,-121.8871,"Danaus plexippus",6,"3",20
"MountDiabloCA",1984-06-19,"CA",37.9511,-121.8871,"Danaus plexippus",13,"4",24.7
"MountDiabloCA",1985-06-21,"CA",37.9511,-121.8871,"Danaus plexippus",22,"4",26.5
"MountDiabloCA",1986-06-25,"CA",37.9511,-121.8871,"Danaus plexippus",19,"5",27.6
"MountDiabloCA",1987-06-29,"CA",37.9511,-121.8871,"Danaus plexippus",5,"5",24
"MountDiabloCA",1988-06-24,"CA",37.9511,-121.8871,"Danaus plexippus",4,"5",29.8
"MountDiabloCA",1989-06-27,"CA",37.9511,-121.8871,"Danaus plexippus",8,"4",23.5
"MountDiabloCA",1990-06-15,"CA",37.9511,-121.8871,"Danaus plexippus",13,"6",34.3
"MountDiabloCA",1991-06-29,"CA",37.9511,-121.8871,"Danaus plexippus",30,"6",40
"MountDiabloCA",1992-06-12,"CA",37.9511,-121.8871,"Danaus plexippus",3,"6",43.3
"MountDiabloCA",1993-06-18,"CA",37.9511,-121.8871,"Danaus plexippus",3,"5",25.5
"MountDiabloCA",1994-06-17,"CA",37.9511,-121.8871,"Danaus plexippus",5,"4",22.7
"MountDiabloCA",1996-06-18,"CA",37.9511,-121.8871,"Danaus plexippus",19,"5",28
"MountDiabloCA",1997-06-18,"CA",37.9511,-121.8871,"Danaus plexippus",41,"5",27.5
"MountDiabloCA",1998-06-15,"CA",37.9511,-121.8871,"Danaus plexippus",18,"6",32.9
"MountDiabloCA",1999-06-14,"CA",37.9511,-121.8871,"Danaus plexippus",3,"4",25.7
"MountDiabloCA",2000-06-19,"CA",37.9511,-121.8871,"Danaus plexippus",21,"6",33.3
"MountDiabloCA",2001-06-19,"CA",37.9511,-121.8871,"Danaus plexippus",7,"5",31.8
"MountDiabloCA",2002-06-18,"CA",37.9511,-121.8871,"Danaus plexippus",6,"5",25.7
"MountDiabloCA",2003-06-17,"CA",37.9511,-121.8871,"Danaus plexippus",1,"6",39.5
"MountDiabloCA",2004-06-08,"CA",37.9511,-121.8871,"Danaus plexippus",1,"6",36.4
"MountDiabloCA",2005-06-13,"CA",37.9511,-121.8871,"Danaus plexippus",2,"7",41
"MountDiabloCA",2006-06-19,"CA",37.9511,-121.8871,"Danaus plexippus",2,"7",42
"MountDiabloCA",2007-06-12,"CA",37.9511,-121.8871,"Danaus plexippus",4,"5",31
"MountDiabloCA",2008-06-16,"CA",37.9511,-121.8871,"Danaus plexippus",2,"6",35.5
"MountDiabloCA",2009-06-15,"CA",37.9511,-121.8871,"Danaus plexippus",1,"7",35
"MountDiabloCA",2010-06-21,"CA",37.9511,-121.8871,"Danaus plexippus",1,"6",38
"MountDiabloCA",2011-06-20,"CA",37.9511,-121.8871,"Danaus plexippus",4,"6",37.5
"MountDiabloCA",2012-06-12,"CA",37.9511,-121.8871,"Danaus plexippus",6,"3",20.5
"MountDiabloCA",2014-06-10,"CA",37.9511,-121.8871,"Danaus plexippus",8,"5",26
"MountDiabloCA",2015-06-08,"CA",38,-121.8871,"Danaus plexippus",10,"4",19
"MountDiabloCA",2016-06-06,"CA",38,-121.8871,"Danaus plexippus",14,"5",27.5
"MountDiabloCA",2017-06-19,"CA",38,-121.8871,"Danaus plexippus",3,"5",31
"MountHarrisonID",2007-07-23,"ID",42.2845,-113.6485,"Danaus plexippus",2,"2",21
"MountLassen",2007-07-08,"CA",40.4609,-121.404,"Danaus plexippus",2,"5",40
"MountLassen",2008-07-13,"CA",40.4609,-121.404,"Danaus plexippus",4,"5",28.5
"MountLassen",2010-07-24,"CA",40.4609,-121.404,"Danaus plexippus",1,"4",25
"MountLassen",2011-07-17,"CA",40.4609,-121.404,"Danaus plexippus",1,"2",14.5
"MountLassen",2012-07-21,"CA",40.4609,-121.404,"Danaus plexippus",2,"5",40
"MountLassen",2013-07-20,"CA",40.4609,-121.404,"Danaus plexippus",10,"10",90
"MountLassen",2014-07-12,"CA",40.4609,-121.404,"Danaus plexippus",3,"6",51
"MountLassen",2015-07-18,"CA",40.4609,-121.404,"Danaus plexippus",3,"7",50.5
"MountLassen",2016-07-23,"CA",40.4609,-121.404,"Danaus plexippus",13,"8",45
"MountLassen",2017-07-22,"CA",40.4609,-121.404,"Danaus plexippus",10,"6",50
"MountLassen",2018-07-14,"CA",40.4609,-121.404,"Danaus plexippus",1,"7",60
"MountPinosCA",1977-07-09,"CA",34.17,-119.02,"Danaus plexippus",19,"2",38.5
"MountShastaCA",1987-07-06,"CA",41.25,-122.25,"Danaus plexippus",1,"2",16.8
"MountShastaCA",1988-07-03,"CA",41.25,-122.25,"Danaus plexippus",1,"2",14.5
"MountShastaCA",1989-07-08,"CA",41.25,-122.25,"Danaus plexippus",13,"2",17.5
"MountShastaCA",1990-07-14,"CA",41.25,-122.25,"Danaus plexippus",8,"3",25
"MountShastaCA",1991-07-04,"CA",41.25,-122.25,"Danaus plexippus",16,"3",25.5
"MountShastaCA",1992-07-27,"CA",41.25,-122.25,"Danaus plexippus",3,"2",15.5
"NorthForkKernRiverValleyCA",2001-07-08,"CA",35.7735,-118.4706,"Danaus plexippus",20,"4",23.8
"NorthForkKernRiverValleyCA",2002-07-07,"CA",35.7735,-118.4706,"Danaus plexippus",4,"11",62
"NorthForkKernRiverValleyCA",2003-07-05,"CA",35.7735,-118.4706,"Danaus plexippus",4,"5",46.3
"NorthForkKernRiverValleyCA",2004-07-03,"CA",35.7735,-118.4706,"Danaus plexippus",5,"4",34.8
"NorthForkKernRiverValleyCA",2005-07-02,"CA",35.7735,-118.4706,"Danaus plexippus",3,"3",21
"NorthForkKernRiverValleyCA",2009-07-04,"CA",35.7735,-118.4706,"Danaus plexippus",1,"3",28
"NorthForkKernRiverValleyCA",2011-07-02,"CA",35.7735,-118.4706,"Danaus plexippus",2,"2",16
"NorthForkKernRiverValleyCA",2014-06-28,"CA",35.7735,-118.4706,"Danaus plexippus",3,"5",22.5
"NorthForkKernRiverValleyCA",2015-06-27,"CA",35.7735,-118.4706,"Danaus plexippus",8,"2",17.5
"NorthForkKernRiverValleyCA",2016-07-02,"CA",35.7735,-118.4706,"Danaus plexippus",3,"2",16.5
"NorthWarnerMountains",2014-06-28,"CA",41.8985,-120.1816,"Danaus plexippus",1,"5",29
"NorthWarnerMountains",2015-06-27,"CA",41.8985,-120.1816,"Danaus plexippus",18,"6",50
"NorthWarnerMountains",2016-06-25,"CA",41.8985,-120.1816,"Danaus plexippus",10,"6",48
"NorthWarnerMountains",2017-06-24,"CA",41.8985,-120.1816,"Danaus plexippus",4,"5",45
"ONeillRegionalParkCA",2009-07-05,"CA",33.6508,-117.6022,"Danaus plexippus",1,"1",4
"ONeillRegionalPark",2014-06-21,"CA",33.6508,-117.6022,"Danaus plexippus",2,"2",6.5
"ONeillRegionalParkCA",2000-06-25,"CA",33.72,-117.58,"Danaus plexippus",1,"1",5.5
"ONeillRegionalParkCA",2005-07-09,"CA",33.72,-117.58,"Danaus plexippus",2,"1",3
"OphirCanyon",2007-06-15,"NV",38.9383,-117.245,"Danaus plexippus",1,"unk",8
"OrangeCountyCA",1987-07-11,"CA",33.7,-117.82,"Danaus plexippus",5,"7",24
"OrangeCountyCA",1988-07-16,"CA",33.7,-117.82,"Danaus plexippus",1,"7",31
"OrangeCountyCA",1989-07-22,"CA",33.7,-117.82,"Danaus plexippus",3,"12",27
"OrangeCountyCA",1990-07-14,"CA",33.7,-117.82,"Danaus plexippus",1,"7",28
"OrganMountainsNM",1993-07-17,"NM",32.3666,-106.65,"Danaus plexippus",1,"2",10
"OrganMountainsNM",1995-08-05,"NM",32.3666,-106.65,"Danaus plexippus",3,"2",15
"OrganMountainsNM",1996-08-10,"NM",32.3666,-106.65,"Danaus plexippus",2,"2",12.3
"OrganMountainsNM",1998-08-08,"NM",32.3666,-106.65,"Danaus plexippus",1,"5",15.5
"OrganMountainsNM",2001-08-04,"NM",32.3666,-106.65,"Danaus plexippus",5,"6-Apr",23.5
"OrganMountainsNM",2004-07-31,"NM",32.3666,-106.65,"Danaus plexippus",20,"4",21
"OrganMountainsNM",2007-08-11,"NM",32.3666,-106.65,"Danaus plexippus",1,"5",16
"OrganMountainsNM",2008-08-09,"NM",32.3666,-106.65,"Danaus plexippus",5,"4",23
"OrganMountainsNM",2010-08-07,"NM",32.3666,-106.65,"Danaus plexippus",1,"4",23
"PalosVerdesCA",1981-07-04,"CA",33.7333,-118.3667,"Danaus plexippus",22,"3",12.5
"PalosVerdesCA",1982-07-03,"CA",33.7333,-118.3667,"Danaus plexippus",12,"7",21.5
"PalosVerdesCA",1984-07-07,"CA",33.7333,-118.3667,"Danaus plexippus",13,"7",23
"PalosVerdesCA",1985-07-06,"CA",33.7333,-118.3667,"Danaus plexippus",3,"7",25
"PalosVerdesCA",1987-07-18,"CA",33.7333,-118.3667,"Danaus plexippus",3,"4",21.5
"PalosVerdesCA",1988-07-23,"CA",33.7333,-118.3667,"Danaus plexippus",4,"6",27
"PalosVerdesCA",1989-07-15,"CA",33.7333,-118.3667,"Danaus plexippus",1,"6",28.8
"PalosVerdesCA",1990-07-28,"CA",33.7333,-118.3667,"Danaus plexippus",24,"6",25.5
"PalosVerdesCA",1991-07-13,"CA",33.7333,-118.3667,"Danaus plexippus",1,"4",19.3
"PalosVerdesCA",1992-07-18,"CA",33.7333,-118.3667,"Danaus plexippus",1,"5",21
"PalosVerdesCA",1994-07-23,"CA",33.7333,-118.3667,"Danaus plexippus",1,"4",21.5
"PalosVerdesCA",1995-07-29,"CA",33.7333,-118.3667,"Danaus plexippus",7,"6-Apr",29
"PalosVerdesCA",1996-07-20,"CA",33.7333,-118.3667,"Danaus plexippus",7,"6",37
"PalosVerdesCA",1997-07-19,"CA",33.7333,-118.3667,"Danaus plexippus",14,"4",25.5
"PalosVerdesCA",2000-07-22,"CA",33.7333,-118.3667,"Danaus plexippus",1,"5",18
"PalosVerdesCA",2001-07-28,"CA",33.7333,-118.3667,"Danaus plexippus",2,"4",24
"PalosVerdesCA",2003-07-19,"CA",33.7333,-118.3667,"Danaus plexippus",7,"5",31
"PalosVerdesCA",2005-07-16,"CA",33.7333,-118.3667,"Danaus plexippus",7,"4",28
"PalosVerdesCA",2006-07-15,"CA",33.7333,-118.3667,"Danaus plexippus",17,"6",34.5
"PalosVerdesCA",2007-07-21,"CA",33.7333,-118.3667,"Danaus plexippus",7,"6",29.5
"PalosVerdesCA",2008-07-19,"CA",33.7333,-118.3667,"Danaus plexippus",2,"3",20
"PalosVerdesCA",2009-07-18,"CA",33.7333,-118.3667,"Danaus plexippus",9,"6",31
"PalosVerdesCA",2010-07-17,"CA",33.7333,-118.3667,"Danaus plexippus",4,"5",14.5
"PalosVerdesCA",2011-07-16,"CA",33.7333,-118.3667,"Danaus plexippus",1,"4",24
"PalosVerdesCA",2012-07-07,"CA",33.7333,-118.3667,"Danaus plexippus",7,"10",46
"PalosVerdesCA",2013-07-07,"CA",33.7333,-118.3667,"Danaus plexippus",13,"8",37
"PalosVerdesCA",2014-07-06,"CA",33.7333,-118.3667,"Danaus plexippus",20,"11",31.5
"PalosVerdesCA",2015-07-11,"CA",33.7333,-118.3667,"Danaus plexippus",36,"6",26
"PalosVerdesCA",2016-07-09,"CA",33.7333,-118.3667,"Danaus plexippus",72,"8",34
"PalosVerdesCA",2017-07-15,"CA",33.7726,-118.3269,"Danaus plexippus",26,"11",41.5
"PalosVerdesCA",2018-07-14,"CA",33.7726,-118.3269,"Danaus plexippus",32,"12",35
"PaoniaReservoirGunnisonCountyCO",1978-07-19,"CO",39.95,-107.35,"Danaus plexippus",51,"11",43.5
"PaoniaReservoirGunnisonCountyCO",1979-07-20,"CO",39.95,-107.35,"Danaus plexippus",2,"4",11.8
"PaoniaReservoirGunnisonCountyCO",1980-07-23,"CO",39.95,-107.35,"Danaus plexippus",15,"7",28.5
"PaoniaReservoirGunnisonCountyCO",1981-07-19,"CO",39.95,-107.35,"Danaus plexippus",38,"7",41
"PaoniaReservoirGunnisonCountyCO",1982-08-01,"CO",39.95,-107.35,"Danaus plexippus",18,"6",45
"PasadenaCA",1996-06-29,"CA",34.173,-117.9912,"Danaus plexippus",1,"5",27.3
"PasadenaCA",1997-06-21,"CA",34.173,-117.9912,"Danaus plexippus",1,"5-Apr",27.3
"PasadenaCA",1998-06-20,"CA",34.173,-117.9912,"Danaus plexippus",1,"2",9.5
"PasadenaCA",2001-06-23,"CA",34.173,-117.9912,"Danaus plexippus",1,"3",20
"PatagoniaAZ",1986-08-23,"AZ",31.5072,-110.6908,"Danaus plexippus",2,"6",54
"PatagoniaAZ",1989-08-13,"AZ",31.5072,-110.6908,"Danaus plexippus",34,"8",65
"PatagoniaAZ",1990-08-11,"AZ",31.5072,-110.6908,"Danaus plexippus",12,"6",37
"PatagoniaAZ",1991-08-06,"AZ",31.5072,-110.6908,"Danaus plexippus",1,"7",61
"PatagoniaAZ",1992-08-09,"AZ",31.5072,-110.6908,"Danaus plexippus",8,"7",56.5
"PatagoniaAZ",1993-08-07,"AZ",31.5072,-110.6908,"Danaus plexippus",1,"6",55
"PatagoniaAZ",1994-08-06,"AZ",31.5072,-110.6908,"Danaus plexippus",4,"7",75
"PatagoniaAZ",1995-08-13,"AZ",31.5072,-110.6908,"Danaus plexippus",4,"1",60
"PatagoniaAZ",1996-08-11,"AZ",31.5072,-110.6908,"Danaus plexippus",3,"5",40
"PatagoniaAZ",1997-08-09,"AZ",31.5072,-110.6908,"Danaus plexippus",83,"5",51
"PatagoniaAZ",1998-08-08,"AZ",31.5072,-110.6908,"Danaus plexippus",8,"6",66.5
"PatagoniaAZ",1999-08-09,"AZ",31.5072,-110.6908,"Danaus plexippus",16,"9",72.5
"PatagoniaAZ",2000-08-12,"AZ",31.5072,-110.6908,"Danaus plexippus",54,"8",64
"PatagoniaAZ",2001-08-11,"AZ",31.5072,-110.6908,"Danaus plexippus",27,"7",75
"PatagoniaAZ",2002-08-10,"AZ",31.5072,-110.6908,"Danaus plexippus",1,"6",47.5
"PatagoniaAZ",2003-08-09,"AZ",31.5072,-110.6908,"Danaus plexippus",70,"6",43.5
"PatagoniaAZ",2005-08-06,"AZ",31.5072,-110.6908,"Danaus plexippus",25,"10",61.5
"PatagoniaAZ",2006-08-05,"AZ",31.5072,-110.6908,"Danaus plexippus",3,"6",35
"PatagoniaAZ",2007-08-18,"AZ",31.5072,-110.6908,"Danaus plexippus",17,"7",58
"PatagoniaAZ",2008-08-09,"AZ",31.5072,-110.6908,"Danaus plexippus",1,"7",56
"PatagoniaAZ",2009-08-08,"AZ",31.5072,-110.6908,"Danaus plexippus",3,"9",71
"PatagoniaAZ",2010-08-07,"AZ",31.5072,-110.6908,"Danaus plexippus",5,"9",82
"PatagoniaAZ",2011-08-06,"AZ",31.5072,-110.6908,"Danaus plexippus",1,"9",79
"PatagoniaAZ",2012-08-11,"AZ",31.5072,-110.6908,"Danaus plexippus",7,"8",62
"PatagoniaAZ",2013-08-10,"AZ",31.5072,-110.6908,"Danaus plexippus",3,"11",73
"PatagoniaAZ",2014-08-09,"AZ",31.5072,-110.6908,"Danaus plexippus",6,"10",80
"PatagoniaAZ",2015-08-11,"AZ",31.5073,-110.7331,"Danaus plexippus",3,"10",81
"PatagoniaAZ",2016-08-08,"AZ",31.5073,-110.7331,"Danaus plexippus",5,"6",45.5
"PatagoniaAZ",2017-08-07,"AZ",31.5073,-110.7331,"Danaus plexippus",4,"6",54
"PatagoniaAZ",2018-08-12,"AZ",31.5073,-110.7331,"Danaus plexippus",5,"8",62.5
"PinnaclesNationalPark",2000-06-11,"CA",36.4647,-121.1978,"Danaus plexippus",5,"1",8.3
"PinnaclesNationalPark",2001-06-03,"CA",36.4647,-121.1978,"Danaus plexippus",6,"3",13
"PinnaclesNationalPark",2002-06-02,"CA",36.4647,-121.1978,"Danaus plexippus",4,"4",18.2
"PinnaclesNationalPark",2003-06-01,"CA",36.4647,-121.1978,"Danaus plexippus",2,"5",19.3
"PinnaclesNationalPark",2004-06-06,"CA",36.4647,-121.1978,"Danaus plexippus",5,"8",31
"PinnaclesNationalPark",2005-06-05,"CA",36.4647,-121.1978,"Danaus plexippus",9,"9",38.8
"PinnaclesNationalPark",2006-06-04,"CA",36.4647,-121.1978,"Danaus plexippus",1,"7",34
"PinnaclesNationalPark",2007-06-03,"CA",36.4647,-121.1978,"Danaus plexippus",6,"11",55.5
"PinnaclesNationalPark",2008-06-01,"CA",36.4647,-121.1978,"Danaus plexippus",11,"8",43.5
"PinnaclesNationalPark",2009-06-07,"CA",36.4647,-121.1978,"Danaus plexippus",1,"6",34
"PinnaclesNationalPark",2010-06-06,"CA",36.4647,-121.1978,"Danaus plexippus",3,"7",25
"PinnaclesNationalPark",2011-06-13,"CA",36.4647,-121.1978,"Danaus plexippus",2,"5",32.5
"PinnaclesNationalPark",2013-06-02,"CA",36.4647,-121.1978,"Danaus plexippus",3,"5",24
"PinnaclesNationalPark",2014-06-01,"CA",36.4647,-121.1978,"Danaus plexippus",8,"5",28
"PinnaclesNationalPark",2015-05-31,"CA",36.4647,-121.1978,"Danaus plexippus",9,"5",24.5
"PinnaclesNationalPark",2016-06-05,"CA",36.4647,-121.1978,"Danaus plexippus",6,"5",27.5
"PinnaclesNationalPark",2017-06-04,"CA",36.4647,-121.1978,"Danaus plexippus",7,"8",41
"PleasantviewHillsID",2005-07-22,"ID",42.2471,-112.5267,"Danaus plexippus",2,"1",10
"PleasantviewHillsID",2007-07-31,"ID",42.2471,-112.5267,"Danaus plexippus",1,"unk",8
"PointReyesCA",2005-07-13,"CA",38.0833,-122.8667,"Danaus plexippus",1,"5",26
"PointReyesCA",2006-07-10,"CA",38.0833,-122.8667,"Danaus plexippus",2,"5",25
"PointReyesCA",2015-07-15,"CA",38.0833,-122.8667,"Danaus plexippus",8,"6",29
"PointReyesCA",2016-07-01,"CA",38.0833,-122.8667,"Danaus plexippus",2,"5",22.5
"PomonaCA",1995-06-24,"CA",34.12,-117.72,"Danaus plexippus",5,"3",16
"PomonaCA",1996-07-05,"CA",34.12,-117.72,"Danaus plexippus",1,"2",9.8
"PomonaCA",1997-06-28,"CA",34.12,-117.72,"Danaus plexippus",4,"4",19.5
"PomonaCA",1998-06-27,"CA",34.12,-117.72,"Danaus plexippus",2,"2",7
"PomonaCA",2000-07-01,"CA",34.12,-117.72,"Danaus plexippus",4,"4",19
"PomonaCA",2001-06-30,"CA",34.12,-117.72,"Danaus plexippus",4,"4",29.5
"PomonaCA",2005-06-25,"CA",34.12,-117.72,"Danaus plexippus",2,"3",13
"PortalAZ",1999-08-28,"AZ",31.85,-109.1667,"Danaus plexippus",35,"8",62
"PortalAZ",2000-07-29,"AZ",31.85,-109.1667,"Danaus plexippus",5,"5",45
"PortalAZ",2001-07-28,"AZ",31.85,-109.1667,"Danaus plexippus",3,"5",28.5
"PortalAZ",2002-07-27,"AZ",31.85,-109.1667,"Danaus plexippus",1,"3",25
"PortalAZ",2003-07-26,"AZ",31.85,-109.1667,"Danaus plexippus",9,"2",16
"PortalAZ",2004-08-14,"AZ",31.85,-109.1667,"Danaus plexippus",16,"4",33.5
"PortalAZ",2005-08-13,"AZ",31.85,-109.1667,"Danaus plexippus",1,"4",32
"PortalAZ",2009-07-25,"AZ",31.85,-109.1667,"Danaus plexippus",8,"3",20
"PortalAZ",2012-07-28,"AZ",31.85,-109.1667,"Danaus plexippus",1,"4",18
"PortalAZ",2013-07-27,"AZ",31.85,-109.1667,"Danaus plexippus",3,"3",22.5
"PortalAZ",2014-07-26,"AZ",31.85,-109.1667,"Danaus plexippus",4,"3",17
"PortalAZ",2016-07-23,"AZ",31.85,-109.1667,"Danaus plexippus",1,"3",20
"PortalAZ",2017-07-23,"AZ",31.85,-109.1667,"Danaus plexippus",3,"3",20
"PortalAZ",2018-07-27,"AZ",31.85,-109.1667,"Danaus plexippus",5,"4",26.5
"QuailRidgeEcologicalReserveCA",1993-06-22,"CA",38.5,-122.17,"Danaus plexippus",1,"1",10
"QuailRidgeEcologicalReserveCA",1997-06-16,"CA",38.5,-122.17,"Danaus plexippus",2,"1",8
"QuailRidgeEcologicalReserveCA",1998-06-14,"CA",38.5,-122.17,"Danaus plexippus",1,"1",6.5
"RamseyCanyonAZ",1979-07-15,"AZ",31.424,-110.2238,"Danaus plexippus",5,"4",32
"RamseyCanyonAZ",1980-07-13,"AZ",31.424,-110.2238,"Danaus plexippus",2,"3",17
"RamseyCanyonAZ",1981-07-19,"AZ",31.424,-110.2238,"Danaus plexippus",11,"4",27
"RamseyCanyonAZ",1983-08-06,"AZ",31.424,-110.2238,"Danaus plexippus",6,"9",56
"RamseyCanyonAZ",1984-08-11,"AZ",31.424,-110.2238,"Danaus plexippus",8,"8",58.5
"RamseyCanyonAZ",1985-08-10,"AZ",31.424,-110.2238,"Danaus plexippus",15,"6",52
"RamseyCanyonAZ",1986-08-16,"AZ",31.424,-110.2238,"Danaus plexippus",6,"7",52
"RamseyCanyonAZ",1987-08-09,"AZ",31.424,-110.2238,"Danaus plexippus",14,"8",69
"RamseyCanyonAZ",1989-08-06,"AZ",31.424,-110.2238,"Danaus plexippus",11,"6",61
"RamseyCanyonAZ",1990-08-04,"AZ",31.424,-110.2238,"Danaus plexippus",11,"5",55
"RamseyCanyonAZ",1991-07-30,"AZ",31.424,-110.2238,"Danaus plexippus",6,"8",61.5
"RamseyCanyonAZ",1992-08-02,"AZ",31.424,-110.2238,"Danaus plexippus",3,"7",55
"RamseyCanyonAZ",1995-08-06,"AZ",31.424,-110.2238,"Danaus plexippus",4,"7",70
"RamseyCanyonAZ",1996-08-05,"AZ",31.424,-110.2238,"Danaus plexippus",14,"8",67.5
"RamseyCanyonAZ",1997-08-02,"AZ",31.424,-110.2238,"Danaus plexippus",49,"8",58
